schedule_id,cnn,corridor,limits,weekday,scheduled_from_hour,scheduled_to_hour,citation_count,avg_citation_time,min_citation_time,max_citation_time,avg_distance_meters,min_distance_meters,max_distance_meters
2000191,172000,03rd St,Harrison St  -  Perry St,Sunday,2,6,26,2.1884615384615387,2.05,2.95,130.50526980020817,12.538715094807374,183.4111873341754
2000195,168000,03rd St,Howard St  -  Clementina St,Saturday,2,6,16,2.1125,2.0166666666666666,2.183333333333333,84.54485191677531,9.054617633331455,159.11082869571158
2000196,168000,03rd St,Howard St  -  Clementina St,Saturday,2,6,16,2.1125,2.0166666666666666,2.183333333333333,84.54485191677531,9.054617633331455,159.11082869571158
2000212,165000,03rd St,Jessie St  -  Mission St,Monday,2,6,8,2.122916666666667,2.0833333333333335,2.1666666666666665,51.16535422074572,8.642790084000291,123.89365980070576
2000213,165000,03rd St,Jessie St  -  Mission St,Monday,2,6,8,2.122916666666667,2.0833333333333335,2.1666666666666665,51.16535422074572,8.642790084000291,123.89365980070576
2000216,181000,03rd St,King St  -  Berry St,Saturday,2,6,11,2.283333333333333,2.0,2.9833333333333334,113.39393818622824,55.36672623431179,157.1809217444125
2000217,181000,03rd St,King St  -  Berry St,Saturday,2,6,11,2.283333333333333,2.0,2.9833333333333334,113.39393818622824,55.36672623431179,157.1809217444125
2000243,210101,03rd St,McKinnon Ave  -  Newcomb Ave,Saturday,2,6,3,2.7000000000000006,2.5833333333333335,2.783333333333333,29.886159386342545,18.52305614966906,35.56771100467929
2000245,210201,03rd St,McKinnon Ave  -  Newcomb Ave,Saturday,2,6,3,2.7000000000000006,2.5833333333333335,2.783333333333333,31.05172628535008,22.01975684669167,35.56771100467929
2000247,167000,03rd St,Minna St  -  Howard St,Saturday,2,6,17,2.115686274509804,2.0166666666666666,2.183333333333333,36.148101807081325,9.054617633331455,140.45734064554503
2000248,167000,03rd St,Minna St  -  Howard St,Saturday,2,6,17,2.115686274509804,2.0166666666666666,2.183333333333333,36.148101807081325,9.054617633331455,140.45734064554503
2000249,166000,03rd St,Mission St  -  Minna St,Saturday,2,6,17,2.115686274509804,2.0166666666666666,2.183333333333333,68.9557638767187,17.41736589420825,169.17927330043295
2000250,166000,03rd St,Mission St  -  Minna St,Saturday,2,6,17,2.115686274509804,2.0166666666666666,2.183333333333333,68.9557638767187,17.41736589420825,169.17927330043295
2000251,211101,03rd St,Newcomb Ave  -  Oakdale Ave,Saturday,2,6,3,2.7000000000000006,2.5833333333333335,2.783333333333333,38.559172370916464,27.731148363466797,60.21522038581579
2000253,211201,03rd St,Newcomb Ave  -  Oakdale Ave,Saturday,2,6,3,2.7000000000000006,2.5833333333333335,2.783333333333333,35.521932384831615,23.17528838433953,60.21522038581579
2000269,173000,03rd St,Perry St  -  Stillman St,Sunday,2,6,12,2.204166666666666,2.05,2.95,113.42143072233652,8.7968420003349,198.1327245290784
2000270,173000,03rd St,Perry St  -  Stillman St,Sunday,2,6,12,2.204166666666666,2.05,2.95,113.42143072233652,8.7968420003349,198.1327245290784
2000281,171000,03rd St,Saint Francis Pl  -  Harrison St,Sunday,2,6,24,2.1777777777777776,2.05,2.95,77.49133646877391,12.538715094807374,113.89025177866178
2000282,171000,03rd St,Saint Francis Pl  -  Harrison St,Sunday,2,6,24,2.1777777777777776,2.05,2.95,77.49133646877391,12.538715094807374,113.89025177866178
2000289,177000,03rd St,South Park  -  Varney Pl,Monday,2,6,7,2.1238095238095243,2.0166666666666666,2.6166666666666667,112.65758772316099,12.710627667213744,166.0671327597769
2000290,177000,03rd St,South Park  -  Varney Pl,Monday,2,6,7,2.1238095238095243,2.0166666666666666,2.6166666666666667,112.65758772316099,12.710627667213744,166.0671327597769
2000291,164000,03rd St,Stevenson St  -  Jessie St,Monday,2,6,8,2.122916666666667,2.0833333333333335,2.1666666666666665,95.10214488536336,8.642790084000291,118.23473361016046
2000292,164000,03rd St,Stevenson St  -  Jessie St,Monday,2,6,8,2.122916666666667,2.0833333333333335,2.1666666666666665,95.10214488536336,8.642790084000291,118.23473361016046
2000293,174000,03rd St,Stillman St  -  Bryant St,Sunday,2,6,7,2.15,2.033333333333333,2.6166666666666667,61.406823251561484,8.7968420003349,115.0753801831444
2000294,174000,03rd St,Stillman St  -  Bryant St,Sunday,2,6,7,2.15,2.033333333333333,2.6166666666666667,61.406823251561484,8.7968420003349,115.0753801831444
2000295,176000,03rd St,Taber Pl  -  South Park,Sunday,2,6,4,2.191666666666667,2.033333333333333,2.6166666666666667,59.693804286247484,12.710627667213744,101.59398639966986
2000296,176000,03rd St,Taber Pl  -  South Park,Sunday,2,6,4,2.191666666666667,2.033333333333333,2.6166666666666667,59.693804286247484,12.710627667213744,101.59398639966986
2000305,180000,03rd St,Townsend St  -  King St,Monday,2,6,14,2.2297619047619044,2.0,2.9833333333333334,41.86693017402246,8.734954744245703,143.00039172923564
2000306,180000,03rd St,Townsend St  -  King St,Monday,2,6,14,2.2297619047619044,2.0,2.9833333333333334,41.86693017402246,8.734954744245703,143.00039172923564
2000311,178000,03rd St,Varney Pl  -  Brannan St,Monday,2,6,6,2.1333333333333333,2.0166666666666666,2.6166666666666667,111.2649932686242,51.26153492179337,173.3374109587951
2000312,178000,03rd St,Varney Pl  -  Brannan St,Monday,2,6,6,2.1333333333333333,2.0166666666666666,2.6166666666666667,111.2649932686242,51.26153492179337,173.3374109587951
2000324,244000,04th Ave,Balboa St  -  Cabrillo St,Monday,8,10,3,8.733333333333334,8.716666666666667,8.75,71.5854618922511,22.951002982714964,98.09081472084476
2000326,245000,04th Ave,Cabrillo St  -  Fulton St,Monday,8,10,3,8.755555555555555,8.716666666666667,8.8,82.81617527188205,36.424539739286246,113.9331713555151
2000328,239000,04th Ave,California St  -  Cornwall St,Monday,7,9,3,9.316666666666668,9.3,9.333333333333334,45.252122120121776,34.87397431210894,56.68815958933524
2000332,240000,04th Ave,Cornwall St  -  Clement St,Monday,7,9,3,9.316666666666668,9.3,9.333333333333334,84.95633713926568,74.48872911508252,96.47364403253226
2000337,248000,04th Ave,Irving St  -  Parnassus Ave,Wednesday,12,14,3,4.438888888888889,0.4666666666666667,12.333333333333334,80.1526351332296,72.46677478029936,83.99556530969471
2000340,238000,04th Ave,Lake St  -  California St,Monday,9,11,3,9.416666666666666,9.316666666666666,9.6,41.400545883651255,23.319245602697396,56.68815958933524
2000387,281000,05th Ave,Anza St  -  Balboa St,Thursday,8,10,5,8.26,7.6,8.716666666666667,51.631682287220144,11.802331040138894,110.06490258923762
2000388,281000,05th Ave,Anza St  -  Balboa St,Tuesday,8,10,3,7.827777777777778,7.4,8.633333333333333,42.035737891002384,8.765340643596293,62.613944378206135
2000391,283000,05th Ave,Cabrillo St  -  Fulton St,Thursday,8,10,5,8.66,8.6,8.733333333333333,33.24399165078219,9.021330008958126,55.72068019952662
2000393,277000,05th Ave,California St  -  Cornwall St,Thursday,7,9,3,8.083333333333334,7.283333333333333,9.633333333333333,68.36179973025584,20.378137986158738,118.05560592974564
2000394,277000,05th Ave,California St  -  Cornwall St,Tuesday,7,9,5,8.166666666666668,7.216666666666667,9.583333333333334,60.33723263722404,8.82623168572573,106.81651667154722
2000395,279000,05th Ave,Clement St  -  Geary Blvd,Thursday,7,9,6,7.302777777777777,7.233333333333333,7.333333333333333,84.13070743380212,54.11542238998653,100.76646131394985
2000396,279000,05th Ave,Clement St  -  Geary Blvd,Tuesday,7,9,3,7.3,7.233333333333333,7.416666666666667,116.42758857079241,66.03432710034168,157.55642062581967
2000397,278000,05th Ave,Cornwall St  -  Clement St,Thursday,7,9,3,8.083333333333334,7.283333333333333,9.633333333333333,79.09158256551298,50.32191817827796,97.09850233980788
2000398,278000,05th Ave,Cornwall St  -  Clement St,Tuesday,7,9,5,8.166666666666668,7.216666666666667,9.583333333333334,72.51692986401618,8.82623168572573,137.3158732700432
2000399,280000,05th Ave,Geary Blvd  -  Anza St,Thursday,7,9,5,7.530000000000001,7.25,7.616666666666667,72.9415098090679,49.69545683869386,105.02159020658767
2000400,280000,05th Ave,Geary Blvd  -  Anza St,Tuesday,7,9,4,7.370833333333334,7.25,7.45,57.5956803977345,46.818730895498625,66.22211766602852
2000409,276000,05th Ave,Lake St  -  California St,Thursday,9,11,3,9.561111111111112,9.516666666666667,9.633333333333333,46.0032261404941,9.203779443924605,66.65165527486316
2000410,276000,05th Ave,Lake St  -  California St,Tuesday,9,11,4,9.537500000000001,9.5,9.583333333333334,53.156382424699,44.36638241640472,70.54719883190013
2000456,319000,06th Ave,Balboa St  -  Cabrillo St,Wednesday,8,10,4,8.733333333333334,8.7,8.766666666666667,55.48491225244694,42.642594547077174,70.21237048472352
2000457,320000,06th Ave,Cabrillo St  -  Fulton St,Monday,8,10,5,8.709999999999999,8.683333333333334,8.733333333333333,78.93159012908015,39.924691934555014,125.77380845952788
2000458,320000,06th Ave,Cabrillo St  -  Fulton St,Wednesday,8,10,3,8.677777777777777,8.65,8.716666666666667,61.14001435768726,43.927150612173165,73.05080302997871
2000461,316000,06th Ave,Clement St  -  Geary Blvd,Monday,7,9,4,7.229166666666667,7.2,7.266666666666667,47.458252745964636,19.221996695138916,81.5934697665018
2000465,317000,06th Ave,Geary Blvd  -  Anza St,Monday,7,9,4,7.420833333333333,7.183333333333334,7.566666666666666,75.18922113012628,45.78268167426815,94.61888506450585
2000475,313000,06th Ave,Lake St  -  California St,Wednesday,9,11,3,9.53888888888889,9.5,9.583333333333334,75.85648009017848,71.31909898841685,84.93124229370173
2000480,339000,06th St,Ahern Way  -  Bryant St,Wednesday,4,6,4,4.2250000000000005,4.183333333333334,4.283333333333333,117.37979814039579,108.53162144947449,120.78299817007871
2000481,339000,06th St,Ahern Way  -  Bryant St,Wednesday,4,6,4,4.2250000000000005,4.183333333333334,4.283333333333333,117.37979814039579,108.53162144947449,120.78299817007871
2000485,337000,06th St,Clara St  -  Harrison St,Friday,4,6,14,4.2250000000000005,4.15,4.316666666666666,52.87063652831652,21.92926070218404,154.51390016374663
2000486,337000,06th St,Clara St  -  Harrison St,Friday,4,6,14,4.2250000000000005,4.15,4.316666666666666,52.87063652831652,21.92926070218404,154.51390016374663
2000487,334000,06th St,Clementina St  -  Folsom St,Friday,4,6,36,4.135648148148149,4.0,4.316666666666666,95.44954207988843,8.849848041443297,197.18426198052677
2000488,334000,06th St,Clementina St  -  Folsom St,Friday,4,6,36,4.135648148148149,4.0,4.316666666666666,95.44954207988843,8.849848041443297,197.18426198052677
2000489,335000,06th St,Folsom St  -  Shipley St,Friday,4,6,24,4.175,4.0,4.316666666666666,67.44126944700959,8.763724090387058,148.7746553610215
2000490,335000,06th St,Folsom St  -  Shipley St,Friday,4,6,24,4.175,4.0,4.316666666666666,67.44126944700959,8.763724090387058,148.7746553610215
2000491,338000,06th St,Harrison St  -  Ahern Way,Friday,4,6,12,4.230555555555555,4.166666666666667,4.316666666666666,90.59093806199347,21.92926070218404,152.05150049532605
2000492,338000,06th St,Harrison St  -  Ahern Way,Friday,4,6,12,4.230555555555555,4.166666666666667,4.316666666666666,90.59093806199347,21.92926070218404,152.05150049532605
2000493,332000,06th St,Howard St  -  Tehama St,Wednesday,4,6,57,4.04093567251462,0.31666666666666665,4.25,89.02741343472056,13.81715052068055,186.72352449104395
2000494,332000,06th St,Howard St  -  Tehama St,Wednesday,4,6,57,4.04093567251462,0.31666666666666665,4.25,89.02741343472056,13.81715052068055,186.72352449104395
2000495,328000,06th St,Jessie St  -  Mission St,Wednesday,4,6,61,4.065846994535519,0.31666666666666665,4.25,36.55797578900299,8.669422464598673,96.12546927186992
2000496,328000,06th St,Jessie St  -  Mission St,Wednesday,4,6,61,4.065846994535519,0.31666666666666665,4.25,36.55797578900299,8.669422464598673,96.12546927186992
2000497,326000,06th St,Market St  -  Stevenson St,Saturday,4,6,29,4.141379310344828,4.033333333333333,4.25,30.66816901798755,9.036290957835115,62.35021411340567
2000498,326000,06th St,Market St  -  Stevenson St,Saturday,4,6,29,4.141379310344828,4.033333333333333,4.25,30.66816901798755,9.036290957835115,62.35021411340567
2000499,330000,06th St,Minna St  -  Natoma St,Wednesday,4,6,80,4.069375,0.31666666666666665,4.25,81.2270634242733,8.978524703478485,197.4562336615135
2000500,330000,06th St,Minna St  -  Natoma St,Wednesday,4,6,80,4.069375,0.31666666666666665,4.25,81.2270634242733,8.978524703478485,197.4562336615135
2000501,329000,06th St,Mission St  -  Minna St,Wednesday,4,6,82,4.071138211382114,0.31666666666666665,4.25,63.100698075621196,9.179991313870014,162.9780222054043
2000502,329000,06th St,Mission St  -  Minna St,Wednesday,4,6,82,4.071138211382114,0.31666666666666665,4.25,63.100698075621196,9.179991313870014,162.9780222054043
2000503,331000,06th St,Natoma St  -  Howard St,Wednesday,4,6,58,4.043103448275862,0.31666666666666665,4.25,65.24623583534765,8.978524703478485,164.8915586607966
2000504,331000,06th St,Natoma St  -  Howard St,Wednesday,4,6,58,4.043103448275862,0.31666666666666665,4.25,65.24623583534765,8.978524703478485,164.8915586607966
2000505,336000,06th St,Shipley St  -  Clara St,Friday,4,6,24,4.1812499999999995,4.0,4.316666666666666,84.83828051783699,8.763724090387058,182.7299025748484
2000506,336000,06th St,Shipley St  -  Clara St,Friday,4,6,24,4.1812499999999995,4.0,4.316666666666666,84.83828051783699,8.763724090387058,182.7299025748484
2000507,327000,06th St,Stevenson St  -  Jessie St,Wednesday,4,6,61,4.065846994535519,0.31666666666666665,4.25,57.84104284526227,8.669422464598673,161.43631687408472
2000508,327000,06th St,Stevenson St  -  Jessie St,Wednesday,4,6,61,4.065846994535519,0.31666666666666665,4.25,57.84104284526227,8.669422464598673,161.43631687408472
2000509,333000,06th St,Tehama St  -  Clementina St,Friday,4,6,34,4.100980392156863,4.0,4.25,81.16623084083645,8.849848041443297,165.2162095022507
2000510,333000,06th St,Tehama St  -  Clementina St,Friday,4,6,34,4.100980392156863,4.0,4.25,81.16623084083645,8.849848041443297,165.2162095022507
2000512,354000,07th Ave,Anza St  -  Balboa St,Thursday,8,10,3,7.594444444444444,7.566666666666666,7.616666666666667,74.82646826208845,62.847884937692584,82.81392110983262
2000513,355000,07th Ave,Balboa St  -  Cabrillo St,Tuesday,8,10,3,8.65,8.6,8.716666666666667,46.47916973466513,35.029931360294974,58.13879656669609
2000515,356000,07th Ave,Cabrillo St  -  Fulton St,Tuesday,8,10,3,8.633333333333333,8.6,8.666666666666666,45.07658042849311,30.822163441778905,58.13879656669609
2000517,351000,07th Ave,California St  -  Clement St,Tuesday,7,9,4,7.966666666666667,7.25,9.683333333333334,47.171422840837735,19.50461184304915,56.51993914194909
2000519,352000,07th Ave,Clement St  -  Geary Blvd,Tuesday,7,9,4,7.366666666666667,7.25,7.466666666666667,108.38975495343445,24.415425059380805,162.0303595408122
2000520,352000,07th Ave,Clement St  -  Geary Blvd,Thursday,7,9,4,7.387499999999999,7.283333333333333,7.45,62.931939533049004,49.735804308652824,82.52134073957737
2000521,353000,07th Ave,Geary Blvd  -  Anza St,Tuesday,7,9,3,7.355555555555555,7.25,7.45,73.57867697955545,63.410121163143735,93.9157886123789
2000522,353000,07th Ave,Geary Blvd  -  Anza St,Thursday,7,9,4,7.55,7.416666666666667,7.616666666666667,60.14040447189414,16.082213101311194,82.81392110983262
2000531,350000,07th Ave,Lake St  -  California St,Tuesday,9,11,3,9.600000000000001,9.533333333333333,9.716666666666667,63.21233927267625,38.77827697968456,112.08046385865964
2000532,350000,07th Ave,Lake St  -  California St,Thursday,9,11,3,9.511111111111111,9.45,9.616666666666667,123.65238015775356,113.35557416919248,144.2459921348757
2000541,349000,07th Ave,Start: 01-99 Block  -  Lake St,Tuesday,9,11,3,9.600000000000001,9.533333333333333,9.716666666666667,49.10710418913583,38.77827697968456,69.76475860803836
2000542,349000,07th Ave,Start: 01-99 Block  -  Lake St,Thursday,9,11,3,9.511111111111111,9.45,9.616666666666667,58.19938375535879,37.733181125926286,68.43248507007505
2000560,371000,07th St,Howard St  -  Folsom St,Tuesday,4,6,10,0.42666666666666664,0.21666666666666667,0.9166666666666666,30.61156226478703,11.67812795476753,75.11199071555303
2000561,371000,07th St,Howard St  -  Folsom St,Monday,4,6,26,0.40769230769230774,0.2,0.8333333333333334,92.49765566928765,9.065794059689518,178.723077436455
2000574,369000,07th St,Minna St  -  Natoma St,Tuesday,0,6,10,0.42666666666666664,0.21666666666666667,0.9166666666666666,50.583296733501484,8.865162835072361,115.42729262412674
2000575,369000,07th St,Minna St  -  Natoma St,Monday,0,2,26,0.40769230769230774,0.2,0.8333333333333334,30.575677094432713,8.865162835072361,62.419440543167326
2000576,368000,07th St,Mission St  -  Minna St,Tuesday,0,6,10,0.42666666666666664,0.21666666666666667,0.9166666666666666,106.69521806070034,52.21031946364363,173.19775172335602
2000577,368000,07th St,Mission St  -  Minna St,Monday,0,2,26,0.40769230769230774,0.2,0.8333333333333334,51.92427671092874,9.362474699665734,120.09978605404896
2000578,370000,07th St,Natoma St  -  Howard St,Tuesday,0,6,10,0.42666666666666664,0.21666666666666667,0.9166666666666666,20.288419332238597,8.865162835072361,46.85988466169836
2000579,370000,07th St,Natoma St  -  Howard St,Monday,0,2,26,0.40769230769230774,0.2,0.8333333333333334,43.55023565705216,8.865162835072361,109.98239435366958
2000581,366001,07th St,Stevenson St  -  Mission St,Wednesday,0,2,12,0.4180555555555556,0.2,0.6333333333333333,51.54645883415696,16.053522375275097,86.66063098802174
2000588,393000,08th Ave,Cabrillo St  -  Fulton St,Wednesday,8,10,5,8.613333333333333,8.583333333333334,8.65,57.71214479742504,8.898118943608454,98.48663075817974
2000589,393000,08th Ave,Cabrillo St  -  Fulton St,Monday,8,10,3,8.661111111111111,8.633333333333333,8.683333333333334,64.8930327090195,32.999487312995484,128.10228419658378
2000593,389000,08th Ave,Clement St  -  Geary Blvd,Monday,7,9,4,7.279166666666667,7.233333333333333,7.316666666666666,56.218529171748855,19.31285543705282,96.85007828788052
2000595,390000,08th Ave,Geary Blvd  -  Anza St,Monday,7,9,4,7.3875,7.233333333333333,7.466666666666667,61.81420074383969,24.241339415368056,96.85007828788052
2000633,409000,08th St,Howard St  -  Tehama St,Tuesday,4,6,20,0.5241666666666667,0.2833333333333333,1.1333333333333333,134.48221696568686,62.62709298656595,169.862593040381
2000634,409000,08th St,Howard St  -  Tehama St,Wednesday,4,6,16,0.5572916666666666,0.38333333333333336,0.8166666666666667,113.02221899506492,62.62709298656595,151.10081356030494
2000643,407000,08th St,Minna St  -  Natoma St,Tuesday,0,6,21,0.5206349206349206,0.2833333333333333,1.1333333333333333,31.10877830336837,8.88842594038561,176.92121920698364
2000644,407000,08th St,Minna St  -  Natoma St,Wednesday,0,2,16,0.5572916666666666,0.38333333333333336,0.8166666666666667,17.585479496108427,8.921283055209026,28.76377688002161
2000645,406000,08th St,Mission St  -  Minna St,Tuesday,0,6,21,0.5206349206349206,0.2833333333333333,1.1333333333333333,30.967447415501532,8.88842594038561,109.46068247929216
2000646,406000,08th St,Mission St  -  Minna St,Wednesday,0,2,16,0.5572916666666666,0.38333333333333336,0.8166666666666667,21.109311252579072,9.174734923170968,64.09052751273383
2000647,408000,08th St,Natoma St  -  Howard St,Tuesday,0,6,20,0.5241666666666667,0.2833333333333333,1.1333333333333333,66.58957718775613,8.921283055209026,101.0643970636756
2000648,408000,08th St,Natoma St  -  Howard St,Wednesday,0,2,16,0.5572916666666666,0.38333333333333336,0.8166666666666667,45.37424494796363,8.921283055209026,82.33258682059576
2000651,405000,08th St,Stevenson St  -  Mission St,Tuesday,0,6,18,0.5314814814814814,0.2833333333333333,1.1333333333333333,48.3305673369434,15.043973343402252,88.87129942006115
2000652,405000,08th St,Stevenson St  -  Mission St,Wednesday,2,6,14,0.5452380952380953,0.38333333333333336,0.7,76.37596559053536,43.17232886583183,92.93566499204448
2000653,405000,08th St,Stevenson St  -  Mission St,Wednesday,0,2,14,0.5452380952380953,0.38333333333333336,0.7,76.37596559053536,43.17232886583183,92.93566499204448
2000654,405000,08th St,Stevenson St  -  Mission St,Tuesday,2,6,18,0.5314814814814814,0.2833333333333333,1.1333333333333333,48.3305673369434,15.043973343402252,88.87129942006115
2000655,410000,08th St,Tehama St  -  Clementina St,Thursday,4,6,3,0.45555555555555555,0.38333333333333336,0.5833333333333334,147.5183787007373,129.46302298194993,165.3625710330943
2000671,424000,09th Ave,California St  -  Clement St,Thursday,7,9,5,7.42,7.333333333333333,7.483333333333333,60.166094163924434,19.60353703847975,82.29450929034837
2000672,424000,09th Ave,California St  -  Clement St,Tuesday,7,9,5,8.656666666666668,7.3,9.566666666666666,49.92504599087807,12.169344110055308,70.46224589675882
2000673,425000,09th Ave,Clement St  -  Geary Blvd,Thursday,7,9,5,7.410000000000001,7.333333333333333,7.516666666666667,75.05615434739607,19.60353703847975,105.42475167998616
2000674,425000,09th Ave,Clement St  -  Geary Blvd,Tuesday,7,9,3,7.316666666666666,7.3,7.333333333333333,64.77779858900614,54.04463846017042,70.46224589675882
2000675,426000,09th Ave,Geary Blvd  -  Anza St,Thursday,7,9,4,7.454166666666667,7.383333333333334,7.533333333333333,90.4809782285489,69.60891090975137,108.70432973174093
2000684,423000,09th Ave,Lake St  -  California St,Tuesday,9,11,3,9.511111111111111,9.5,9.516666666666667,50.66112294760756,42.78795818271623,62.47896913037229
2000715,453000,09th St,Clementina St  -  Folsom St,Thursday,0,6,19,1.4271929824561405,0.6833333333333333,4.466666666666667,52.75971487147988,9.19503234899747,110.07281555996902
2000716,453000,09th St,Clementina St  -  Folsom St,Monday,2,6,51,1.1970588235294117,0.7833333333333333,1.8666666666666667,36.40648432507243,8.871381423529856,106.18401026498304
2000717,453000,09th St,Clementina St  -  Folsom St,Monday,0,6,51,1.1970588235294117,0.7833333333333333,1.8666666666666667,36.40648432507243,8.871381423529856,106.18401026498304
2000718,453000,09th St,Clementina St  -  Folsom St,Thursday,2,6,19,1.4271929824561405,0.6833333333333333,4.466666666666667,52.75971487147988,9.19503234899747,110.07281555996902
2000719,454000,09th St,Folsom St  -  Ringold St,Monday,2,6,48,1.1989583333333333,0.7833333333333333,1.8666666666666667,62.02329431070217,13.139537431926897,161.85658526568798
2000720,454000,09th St,Folsom St  -  Ringold St,Thursday,4,6,17,1.45,0.6833333333333333,4.466666666666667,84.0399007871408,23.19615451371757,151.36234475661922
2000721,454000,09th St,Folsom St  -  Ringold St,Thursday,2,6,17,1.45,0.6833333333333333,4.466666666666667,84.0399007871408,23.19615451371757,151.36234475661922
2000722,454000,09th St,Folsom St  -  Ringold St,Monday,4,6,48,1.1989583333333333,0.7833333333333333,1.8666666666666667,62.02329431070217,13.139537431926897,161.85658526568798
2000724,457000,09th St,Harrison St  -  McLea Ct,Thursday,4,6,3,4.477777777777778,4.45,4.516666666666667,75.97153140248287,34.95632690510601,101.47019885914092
2000725,457000,09th St,Harrison St  -  McLea Ct,Thursday,2,6,3,4.477777777777778,4.45,4.516666666666667,75.97153140248287,34.95632690510601,101.47019885914092
2000727,451000,09th St,Howard St  -  Tehama St,Thursday,0,6,24,1.0708333333333333,0.6833333333333333,1.6166666666666667,67.01613084410069,8.558966565879485,159.0172910586494
2000728,451000,09th St,Howard St  -  Tehama St,Monday,2,6,59,1.1903954802259884,0.7833333333333333,1.8833333333333333,74.88826564413773,17.350791748129527,158.6643760048035
2000729,451000,09th St,Howard St  -  Tehama St,Monday,0,6,59,1.1903954802259884,0.7833333333333333,1.8833333333333333,74.88826564413773,17.350791748129527,158.6643760048035
2000730,451000,09th St,Howard St  -  Tehama St,Thursday,2,6,24,1.0708333333333333,0.6833333333333333,1.6166666666666667,67.01613084410069,8.558966565879485,159.0172910586494
2000731,447000,09th St,Jessie St  -  Mission St,Tuesday,0,6,12,0.988888888888889,0.75,1.6166666666666667,56.69867728688694,9.496953758260776,100.1702471825696
2000732,447000,09th St,Jessie St  -  Mission St,Monday,2,6,31,1.1661290322580644,0.7833333333333333,1.9666666666666668,35.849157944943485,12.858289387690618,81.09956292769013
2000733,447000,09th St,Jessie St  -  Mission St,Monday,0,6,31,1.1661290322580644,0.7833333333333333,1.9666666666666668,35.849157944943485,12.858289387690618,81.09956292769013
2000734,447000,09th St,Jessie St  -  Mission St,Tuesday,2,6,12,0.988888888888889,0.75,1.6166666666666667,56.69867728688694,9.496953758260776,100.1702471825696
2000735,446000,09th St,Market St  -  Jessie St,Tuesday,0,6,4,0.8541666666666666,0.75,0.9,33.365155575083904,17.81273228176407,59.6830931378177
2000736,446000,09th St,Market St  -  Jessie St,Friday,2,6,5,1.2866666666666666,0.9333333333333333,1.9666666666666668,21.46398166161556,12.858289387690618,41.02342207509496
2000737,446000,09th St,Market St  -  Jessie St,Friday,0,6,5,1.2866666666666666,0.9333333333333333,1.9666666666666668,21.46398166161556,12.858289387690618,41.02342207509496
2000738,446000,09th St,Market St  -  Jessie St,Tuesday,2,6,4,0.8541666666666666,0.75,0.9,33.365155575083904,17.81273228176407,59.6830931378177
2000743,449000,09th St,Minna St  -  Natoma St,Tuesday,0,6,12,1.0597222222222225,0.7666666666666667,1.6166666666666667,56.58625900204263,11.57439613082422,176.62220611360098
2000744,449000,09th St,Minna St  -  Natoma St,Monday,2,6,37,1.1995495495495496,0.7833333333333333,1.9666666666666668,72.92142918371258,8.73025420889612,132.33427073967928
2000745,449000,09th St,Minna St  -  Natoma St,Monday,0,6,37,1.1995495495495496,0.7833333333333333,1.9666666666666668,72.92142918371258,8.73025420889612,132.33427073967928
2000746,449000,09th St,Minna St  -  Natoma St,Tuesday,2,6,12,1.0597222222222225,0.7666666666666667,1.6166666666666667,56.58625900204263,11.57439613082422,176.62220611360098
2000747,448000,09th St,Mission St  -  Minna St,Tuesday,0,6,13,1.0448717948717952,0.7666666666666667,1.6166666666666667,56.10648648172081,9.496953758260776,152.36013858886434
2000748,448000,09th St,Mission St  -  Minna St,Monday,2,6,37,1.1995495495495496,0.7833333333333333,1.9666666666666668,42.99860815123086,8.73025420889612,145.1825269625718
2000749,448000,09th St,Mission St  -  Minna St,Monday,0,6,37,1.1995495495495496,0.7833333333333333,1.9666666666666668,42.99860815123086,8.73025420889612,145.1825269625718
2000750,448000,09th St,Mission St  -  Minna St,Tuesday,2,6,13,1.0448717948717952,0.7666666666666667,1.6166666666666667,56.10648648172081,9.496953758260776,152.36013858886434
2000751,450000,09th St,Natoma St  -  Howard St,Thursday,0,6,17,1.1431372549019607,0.7666666666666667,1.6166666666666667,59.68416124624,15.363651047326604,131.0128504187104
2000752,450000,09th St,Natoma St  -  Howard St,Monday,2,6,43,1.205813953488372,0.7833333333333333,1.95,92.84618219742599,9.319185761488017,182.5693984768163
2000753,450000,09th St,Natoma St  -  Howard St,Monday,0,6,43,1.205813953488372,0.7833333333333333,1.95,92.84618219742599,9.319185761488017,182.5693984768163
2000754,450000,09th St,Natoma St  -  Howard St,Thursday,2,6,17,1.1431372549019607,0.7666666666666667,1.6166666666666667,59.68416124624,15.363651047326604,131.0128504187104
2000755,455000,09th St,Ringold St  -  Sheridan St,Monday,2,6,38,1.1732456140350875,0.7833333333333333,1.85,111.06298163446615,79.4444854361814,166.19770515373747
2000756,455000,09th St,Ringold St  -  Sheridan St,Thursday,4,6,10,1.6133333333333337,0.6833333333333333,4.466666666666667,102.67442960470416,15.228182498962727,166.19770515373747
2000757,455000,09th St,Ringold St  -  Sheridan St,Thursday,2,6,10,1.6133333333333337,0.6833333333333333,4.466666666666667,102.67442960470416,15.228182498962727,166.19770515373747
2000758,455000,09th St,Ringold St  -  Sheridan St,Monday,4,6,38,1.1732456140350875,0.7833333333333333,1.85,111.06298163446615,79.4444854361814,166.19770515373747
2000759,456000,09th St,Sheridan St  -  Harrison St,Monday,2,6,36,1.136574074074074,0.7833333333333333,1.7666666666666666,155.7454499923839,127.16201551657755,190.7716131803132
