schedule_id,cnn,corridor,limits,cnn_right_left,block_side,weekday,scheduled_from_hour,scheduled_to_hour,citation_count,avg_citation_time,min_citation_time,max_citation_time
2002863,695000,16th Ave,Vicente St  -  Wawona St,L,East,Monday,13,15,13,13.31794871794872,13.216666666666667,13.4
2002864,695000,16th Ave,Vicente St  -  Wawona St,R,West,Wednesday,13,15,17,13.212745098039214,13.116666666666667,13.516666666666667
2002883,701000,16th St,07th St  -  Missouri St,L,South,Tuesday,0,6,9,0.5148148148148148,0.4166666666666667,0.7166666666666667
2002884,701000,16th St,07th St  -  Missouri St,L,South,Thursday,0,6,12,0.663888888888889,0.5166666666666667,0.8
2002889,706000,16th St,08th St  -  Wisconsin St,L,South,Thursday,0,6,4,0.7333333333333334,0.6833333333333333,0.7666666666666667
2002893,719000,16th St,Alabama St  -  Harrison St,L,South,Monday,2,6,7,2.5714285714285716,2.3833333333333333,2.8333333333333335
2002894,719000,16th St,Alabama St  -  Harrison St,L,South,Wednesday,2,6,14,2.5726190476190474,2.4,2.85
2002896,719000,16th St,Alabama St  -  Harrison St,L,South,Saturday,2,6,18,2.7481481481481485,2.6666666666666665,2.8333333333333335
2002897,719000,16th St,Alabama St  -  Harrison St,R,North,Tuesday,2,6,8,2.5791666666666666,2.35,3.033333333333333
2002898,719000,16th St,Alabama St  -  Harrison St,R,North,Thursday,2,6,16,2.6197916666666665,2.4166666666666665,3.0833333333333335
2002899,719000,16th St,Alabama St  -  Harrison St,R,North,Sunday,2,6,19,2.8789473684210525,2.7,3.8
2002900,733000,16th St,Albion St  -  Albion St,L,South,Monday,2,6,25,2.5940000000000003,2.3833333333333333,3.2333333333333334
2002901,733000,16th St,Albion St  -  Albion St,L,South,Wednesday,2,6,36,2.486111111111111,2.3166666666666664,2.8166666666666664
2002902,733000,16th St,Albion St  -  Albion St,L,South,Friday,2,6,50,2.5466666666666664,2.3,3.2666666666666666
2002903,733000,16th St,Albion St  -  Albion St,L,South,Saturday,2,6,100,2.6673333333333336,2.5166666666666666,3.0833333333333335
2002904,733000,16th St,Albion St  -  Albion St,R,North,Tuesday,2,6,27,2.50679012345679,2.3,2.9
2002905,733000,16th St,Albion St  -  Albion St,R,North,Thursday,2,6,24,2.576388888888889,2.3333333333333335,2.966666666666667
2002906,733000,16th St,Albion St  -  Albion St,R,North,Sunday,2,6,110,2.743333333333333,2.5666666666666664,3.716666666666667
2002907,734000,16th St,Albion St  -  Guerrero St,L,South,Monday,2,6,25,2.5940000000000003,2.3833333333333333,3.2333333333333334
2002908,734000,16th St,Albion St  -  Guerrero St,L,South,Wednesday,2,6,36,2.486111111111111,2.3166666666666664,2.8166666666666664
2002909,734000,16th St,Albion St  -  Guerrero St,L,South,Friday,2,6,50,2.5466666666666664,2.3,3.2666666666666666
2002910,734000,16th St,Albion St  -  Guerrero St,L,South,Saturday,2,6,100,2.6673333333333336,2.5166666666666666,3.0833333333333335
2002911,734000,16th St,Albion St  -  Guerrero St,R,North,Tuesday,2,6,27,2.50679012345679,2.3,2.9
2002912,734000,16th St,Albion St  -  Guerrero St,R,North,Thursday,2,6,24,2.576388888888889,2.3333333333333335,2.966666666666667
2002913,734000,16th St,Albion St  -  Guerrero St,R,North,Sunday,2,6,110,2.743333333333333,2.5666666666666664,3.716666666666667
2002914,705000,16th St,Arkansas St  -  08th St,L,South,Tuesday,0,6,6,0.6555555555555556,0.43333333333333335,0.8166666666666667
2002915,705000,16th St,Arkansas St  -  08th St,L,South,Thursday,0,6,8,0.7416666666666667,0.4666666666666667,1.0
2002916,705000,16th St,Arkansas St  -  08th St,R,North,Monday,0,6,13,0.6307692307692309,0.36666666666666664,0.75
2002917,705000,16th St,Arkansas St  -  08th St,R,North,Wednesday,0,6,7,0.7119047619047619,0.4,1.3
2002918,705000,16th St,Arkansas St  -  08th St,R,North,Friday,0,6,15,0.5644444444444443,0.43333333333333335,0.65
2002919,717000,16th St,Bryant St  -  Florida St,L,South,Monday,2,6,4,2.6291666666666664,2.4,2.783333333333333
2002920,717000,16th St,Bryant St  -  Florida St,L,South,Wednesday,2,6,5,2.6233333333333335,2.4166666666666665,2.85
2002921,717000,16th St,Bryant St  -  Florida St,L,South,Friday,2,6,4,2.529166666666667,2.4833333333333334,2.5666666666666664
2002922,717000,16th St,Bryant St  -  Florida St,L,South,Saturday,2,6,18,2.800925925925926,2.6333333333333333,3.0
2002924,717000,16th St,Bryant St  -  Florida St,R,North,Thursday,2,6,4,2.6791666666666667,2.466666666666667,3.0833333333333335
2002925,717000,16th St,Bryant St  -  Florida St,R,North,Sunday,2,6,10,2.8716666666666666,2.7,3.0166666666666666
2002926,731000,16th St,Caledonia St  -  Valencia St,L,South,Monday,2,6,34,2.8475490196078432,2.216666666666667,4.366666666666666
2002927,731000,16th St,Caledonia St  -  Valencia St,L,South,Tuesday,2,6,42,2.5305555555555554,2.2666666666666666,3.05
2002928,731000,16th St,Caledonia St  -  Valencia St,L,South,Wednesday,2,6,47,2.497163120567376,2.3,2.85
2002929,731000,16th St,Caledonia St  -  Valencia St,L,South,Thursday,2,6,59,2.5954802259887,2.3166666666666664,3.0166666666666666
2002930,731000,16th St,Caledonia St  -  Valencia St,L,South,Friday,2,6,40,2.4891666666666667,2.25,2.85
2002931,731000,16th St,Caledonia St  -  Valencia St,L,South,Saturday,2,6,118,2.6871468926553677,2.5166666666666666,3.15
2002932,731000,16th St,Caledonia St  -  Valencia St,L,South,Sunday,2,6,185,2.7404504504504508,2.5666666666666664,3.7
2002934,731000,16th St,Caledonia St  -  Valencia St,R,North,Monday,2,6,34,2.8475490196078432,2.216666666666667,4.366666666666666
2002935,731000,16th St,Caledonia St  -  Valencia St,R,North,Tuesday,2,6,42,2.5305555555555554,2.2666666666666666,3.05
2002936,731000,16th St,Caledonia St  -  Valencia St,R,North,Wednesday,2,6,47,2.497163120567376,2.3,2.85
2002937,731000,16th St,Caledonia St  -  Valencia St,R,North,Thursday,2,6,59,2.5954802259887,2.3166666666666664,3.0166666666666666
2002938,731000,16th St,Caledonia St  -  Valencia St,R,North,Friday,2,6,40,2.4891666666666667,2.25,2.85
2002939,731000,16th St,Caledonia St  -  Valencia St,R,North,Saturday,2,6,118,2.6871468926553677,2.5166666666666666,3.15
2002940,731000,16th St,Caledonia St  -  Valencia St,R,North,Sunday,2,6,185,2.7404504504504508,2.5666666666666664,3.7
2002942,724000,16th St,Capp St  -  Capp St,L,South,Monday,2,6,19,2.7394736842105267,2.216666666666667,4.283333333333333
2002943,724000,16th St,Capp St  -  Capp St,L,South,Tuesday,2,6,29,2.573563218390804,2.35,3.2
2002944,724000,16th St,Capp St  -  Capp St,L,South,Wednesday,2,6,39,2.531196581196581,2.3,2.85
2002945,724000,16th St,Capp St  -  Capp St,L,South,Thursday,2,6,33,2.645959595959596,2.3333333333333335,3.1166666666666667
2002946,724000,16th St,Capp St  -  Capp St,L,South,Friday,2,6,32,2.65625,2.3333333333333335,4.716666666666667
2002947,724000,16th St,Capp St  -  Capp St,L,South,Saturday,2,6,67,2.744278606965174,2.5833333333333335,3.1333333333333333
2002949,724000,16th St,Capp St  -  Capp St,R,North,Monday,2,6,19,2.7394736842105267,2.216666666666667,4.283333333333333
2002950,724000,16th St,Capp St  -  Capp St,R,North,Tuesday,2,6,29,2.573563218390804,2.35,3.2
2002951,724000,16th St,Capp St  -  Capp St,R,North,Wednesday,2,6,39,2.531196581196581,2.3,2.85
2002952,724000,16th St,Capp St  -  Capp St,R,North,Thursday,2,6,33,2.645959595959596,2.3333333333333335,3.1166666666666667
2002953,724000,16th St,Capp St  -  Capp St,R,North,Friday,2,6,32,2.65625,2.3333333333333335,4.716666666666667
2002954,724000,16th St,Capp St  -  Capp St,R,North,Saturday,2,6,67,2.744278606965174,2.5833333333333335,3.1333333333333333
2002955,724000,16th St,Capp St  -  Capp St,R,North,Sunday,2,6,103,2.7613268608414248,2.5666666666666664,3.75
2002957,725000,16th St,Capp St  -  Mission St,L,South,Monday,2,6,19,2.7394736842105267,2.216666666666667,4.283333333333333
2002958,725000,16th St,Capp St  -  Mission St,L,South,Tuesday,2,6,29,2.573563218390804,2.35,3.2
2002959,725000,16th St,Capp St  -  Mission St,L,South,Wednesday,2,6,39,2.531196581196581,2.3,2.85
2002960,725000,16th St,Capp St  -  Mission St,L,South,Thursday,2,6,33,2.645959595959596,2.3333333333333335,3.1166666666666667
2002961,725000,16th St,Capp St  -  Mission St,L,South,Friday,2,6,32,2.65625,2.3333333333333335,4.716666666666667
2002962,725000,16th St,Capp St  -  Mission St,L,South,Saturday,2,6,67,2.744278606965174,2.5833333333333335,3.1333333333333333
2002964,725000,16th St,Capp St  -  Mission St,R,North,Monday,2,6,19,2.7394736842105267,2.216666666666667,4.283333333333333
2002965,725000,16th St,Capp St  -  Mission St,R,North,Tuesday,2,6,29,2.573563218390804,2.35,3.2
2002966,725000,16th St,Capp St  -  Mission St,R,North,Wednesday,2,6,39,2.531196581196581,2.3,2.85
2002967,725000,16th St,Capp St  -  Mission St,R,North,Thursday,2,6,33,2.645959595959596,2.3333333333333335,3.1166666666666667
2002968,725000,16th St,Capp St  -  Mission St,R,North,Friday,2,6,32,2.65625,2.3333333333333335,4.716666666666667
2002969,725000,16th St,Capp St  -  Mission St,R,North,Saturday,2,6,67,2.744278606965174,2.5833333333333335,3.1333333333333333
2002970,725000,16th St,Capp St  -  Mission St,R,North,Sunday,2,6,103,2.7613268608414248,2.5666666666666664,3.75
2002977,739000,16th St,Church St  -  Harlow St,L,South,Thursday,12,14,157,12.129617834394903,12.033333333333333,12.233333333333333
2002978,739000,16th St,Church St  -  Harlow St,R,North,Monday,9,11,91,9.258058608058606,9.15,9.366666666666667
2002979,703000,16th St,Connecticut St  -  Hubbell St,L,South,Tuesday,0,6,6,0.6555555555555556,0.43333333333333335,0.8166666666666667
2002980,703000,16th St,Connecticut St  -  Hubbell St,L,South,Thursday,0,6,8,0.7416666666666667,0.4666666666666667,1.0
2002981,703000,16th St,Connecticut St  -  Hubbell St,R,North,Monday,0,6,13,0.6307692307692309,0.36666666666666664,0.75
2002982,703000,16th St,Connecticut St  -  Hubbell St,R,North,Wednesday,0,6,7,0.7119047619047619,0.4,1.3
2002983,703000,16th St,Connecticut St  -  Hubbell St,R,North,Friday,0,6,15,0.5644444444444443,0.43333333333333335,0.65
2002989,742000,16th St,Dehon St  -  Sanchez St,L,South,Thursday,12,14,227,12.114096916299557,12.016666666666667,12.2
2002990,742000,16th St,Dehon St  -  Sanchez St,R,North,Monday,9,11,99,9.239393939393938,9.083333333333334,9.383333333333333
2002991,737000,16th St,Dolores St  -  Landers St,L,South,Thursday,12,14,192,12.175086805555557,12.05,12.3
2002992,737000,16th St,Dolores St  -  Landers St,R,North,Monday,9,11,42,9.25793650793651,9.15,9.35
2002993,718000,16th St,Florida St  -  Alabama St,L,South,Monday,2,6,7,2.5714285714285716,2.3833333333333333,2.8333333333333335
2002994,718000,16th St,Florida St  -  Alabama St,L,South,Wednesday,2,6,14,2.5726190476190474,2.4,2.85
2002996,718000,16th St,Florida St  -  Alabama St,L,South,Saturday,2,6,18,2.7481481481481485,2.6666666666666665,2.8333333333333335
2002997,718000,16th St,Florida St  -  Alabama St,R,North,Tuesday,2,6,8,2.5791666666666666,2.35,3.033333333333333
2002998,718000,16th St,Florida St  -  Alabama St,R,North,Thursday,2,6,16,2.6197916666666665,2.4166666666666665,3.0833333333333335
2002999,718000,16th St,Florida St  -  Alabama St,R,North,Sunday,2,6,19,2.8789473684210525,2.7,3.8
2003000,721000,16th St,Folsom St  -  Shotwell St,L,South,Monday,2,6,26,2.712820512820513,2.3166666666666664,3.3
2003001,721000,16th St,Folsom St  -  Shotwell St,L,South,Wednesday,2,6,16,2.5791666666666666,2.3833333333333333,2.8666666666666667
2003002,721000,16th St,Folsom St  -  Shotwell St,L,South,Friday,2,6,30,2.6755555555555555,2.35,3.4
2003003,721000,16th St,Folsom St  -  Shotwell St,L,South,Saturday,2,6,59,2.7502824858757062,2.6,2.9
2003004,721000,16th St,Folsom St  -  Shotwell St,R,North,Tuesday,2,6,35,2.664285714285714,2.3666666666666667,3.2333333333333334
2003005,721000,16th St,Folsom St  -  Shotwell St,R,North,Thursday,2,6,40,2.689583333333333,2.3666666666666667,3.1666666666666665
2003006,721000,16th St,Folsom St  -  Shotwell St,R,North,Sunday,2,6,100,2.8265000000000002,2.6166666666666667,3.8
2003007,735000,16th St,Guerrero St  -  Spencer Aly,L,South,Thursday,12,14,84,12.194444444444443,12.1,12.3
2003008,735000,16th St,Guerrero St  -  Spencer Aly,R,North,Monday,9,11,39,9.235042735042736,9.15,9.35
2003011,716000,16th St,Hampshire St  -  Bryant St,L,South,Friday,2,6,4,2.591666666666667,2.4833333333333334,2.8166666666666664
2003012,716000,16th St,Hampshire St  -  Bryant St,L,South,Saturday,2,6,15,2.822222222222223,2.6333333333333333,3.0166666666666666
2003015,716000,16th St,Hampshire St  -  Bryant St,R,North,Sunday,2,6,5,2.92,2.85,3.0
2003016,740000,16th St,Harlow St  -  Sharon St,L,South,Thursday,12,14,157,12.129617834394903,12.033333333333333,12.233333333333333
2003017,740000,16th St,Harlow St  -  Sharon St,R,North,Monday,9,11,91,9.258058608058606,9.15,9.366666666666667
2003018,720000,16th St,Harrison St  -  Folsom St,L,South,Monday,2,6,8,2.7395833333333335,2.3833333333333333,3.3
2003019,720000,16th St,Harrison St  -  Folsom St,L,South,Wednesday,2,6,16,2.5635416666666666,2.4,2.8666666666666667
2003020,720000,16th St,Harrison St  -  Folsom St,L,South,Friday,2,6,12,2.7527777777777778,2.35,3.4166666666666665
2003021,720000,16th St,Harrison St  -  Folsom St,L,South,Saturday,2,6,35,2.7480952380952384,2.6666666666666665,2.9
2003022,720000,16th St,Harrison St  -  Folsom St,R,North,Tuesday,2,6,18,2.650925925925926,2.35,3.2333333333333334
2003023,720000,16th St,Harrison St  -  Folsom St,R,North,Thursday,2,6,31,2.629569892473118,2.4166666666666665,3.066666666666667
2003024,720000,16th St,Harrison St  -  Folsom St,R,North,Sunday,2,6,47,2.8411347517730503,2.6666666666666665,3.8
2003025,728000,16th St,Hoff St  -  Julian Ave,L,South,Monday,2,6,34,2.8475490196078432,2.216666666666667,4.366666666666666
2003026,728000,16th St,Hoff St  -  Julian Ave,L,South,Tuesday,2,6,42,2.5305555555555554,2.2666666666666666,3.05
2003027,728000,16th St,Hoff St  -  Julian Ave,L,South,Wednesday,2,6,47,2.497163120567376,2.3,2.85
2003028,728000,16th St,Hoff St  -  Julian Ave,L,South,Thursday,2,6,59,2.5954802259887,2.3166666666666664,3.0166666666666666
2003029,728000,16th St,Hoff St  -  Julian Ave,L,South,Friday,2,6,40,2.4891666666666667,2.25,2.85
2003030,728000,16th St,Hoff St  -  Julian Ave,L,South,Saturday,2,6,118,2.6871468926553677,2.5166666666666666,3.15
2003031,728000,16th St,Hoff St  -  Julian Ave,L,South,Sunday,2,6,185,2.7404504504504508,2.5666666666666664,3.7
2003033,728000,16th St,Hoff St  -  Julian Ave,R,North,Monday,2,6,34,2.8475490196078432,2.216666666666667,4.366666666666666
2003034,728000,16th St,Hoff St  -  Julian Ave,R,North,Tuesday,2,6,42,2.5305555555555554,2.2666666666666666,3.05
2003035,728000,16th St,Hoff St  -  Julian Ave,R,North,Wednesday,2,6,47,2.497163120567376,2.3,2.85
2003036,728000,16th St,Hoff St  -  Julian Ave,R,North,Thursday,2,6,59,2.5954802259887,2.3166666666666664,3.0166666666666666
2003037,728000,16th St,Hoff St  -  Julian Ave,R,North,Friday,2,6,40,2.4891666666666667,2.25,2.85
2003038,728000,16th St,Hoff St  -  Julian Ave,R,North,Saturday,2,6,118,2.6871468926553677,2.5166666666666666,3.15
2003039,728000,16th St,Hoff St  -  Julian Ave,R,North,Sunday,2,6,185,2.7404504504504508,2.5666666666666664,3.7
2003041,704000,16th St,Hubbell St  -  Arkansas St,L,South,Tuesday,0,6,6,0.6555555555555556,0.43333333333333335,0.8166666666666667
2003042,704000,16th St,Hubbell St  -  Arkansas St,L,South,Thursday,0,6,8,0.7416666666666667,0.4666666666666667,1.0
2003043,704000,16th St,Hubbell St  -  Arkansas St,R,North,Monday,0,6,13,0.6307692307692309,0.36666666666666664,0.75
2003044,704000,16th St,Hubbell St  -  Arkansas St,R,North,Wednesday,0,6,7,0.7119047619047619,0.4,1.3
2003045,704000,16th St,Hubbell St  -  Arkansas St,R,North,Friday,0,6,15,0.5644444444444443,0.43333333333333335,0.65
2003051,729000,16th St,Julian Ave  -  Rondel Pl,L,South,Monday,2,6,34,2.8475490196078432,2.216666666666667,4.366666666666666
2003052,729000,16th St,Julian Ave  -  Rondel Pl,L,South,Tuesday,2,6,42,2.5305555555555554,2.2666666666666666,3.05
2003053,729000,16th St,Julian Ave  -  Rondel Pl,L,South,Wednesday,2,6,47,2.497163120567376,2.3,2.85
2003054,729000,16th St,Julian Ave  -  Rondel Pl,L,South,Thursday,2,6,59,2.5954802259887,2.3166666666666664,3.0166666666666666
2003055,729000,16th St,Julian Ave  -  Rondel Pl,L,South,Friday,2,6,40,2.4891666666666667,2.25,2.85
2003056,729000,16th St,Julian Ave  -  Rondel Pl,L,South,Saturday,2,6,118,2.6871468926553677,2.5166666666666666,3.15
